,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series
2009,,,,,0.5068730152972146,76.85289786299376,92.99736837862083,93.03162921545626,82.60942919209398,-0.0165530796774715
2010,0.6492511619025952,72.80758353887265,71.792020020494,0.7772355103774552,,,,,,
2011,0.6542331413965606,65.5750878337213,59.68984084771861,0.784967426951786,,,,,,
2012,0.661539534796133,66.415687664621,58.75087981702751,0.8008111747409199,,,,,,
2013,0.6782105227001451,81.35577648265013,72.97470511637471,0.8270469477203922,,,,,,
2014,0.6717100226441184,87.09480953738583,78.98961892607188,0.8237542186950747,,,,,,
2015,0.6489747985251162,99.47171991079787,97.35652554614022,0.8124039783294251,,,,,,
2016,0.6448496414023218,89.02077568502867,86.64078037995296,0.816245623131045,,,,,,
2017,0.6420130406115735,91.24118337643172,86.08526055182946,0.8146639928039026,,,,,,
2018,0.6365116032653705,87.34311052812784,81.49366992193448,0.8105890904538438,,,,,,
2019,0.6399985199293461,83.93636405307228,80.13015941301687,0.8147741138730592,,,,,,
2020,0.5920129858259394,75.91609837555454,78.86415968520373,0.774531827384538,,,,,,
2021,0.5976532663967126,78.2314994761076,71.1581750916448,0.748195191334459,,,,,,
2022,0.6124879921441412,96.0946755249575,75.31481091258755,0.7588382104632582,,,,,,
2023,0.6369659214257014,103.98931069023756,,0.7928880145025301,,,,,,
2024,0.6147348398590814,,,0.7783139577392703,,,,,,
