,"Jastram (1977) Golden Constant + MeasuringWorth gold price series, $ per oz","Jastram (1977) Golden Constant Table 7 + MeasuringWorth, Â£ per oz ($ per oz after 1950)",Composite final series,Composite final series,Composite final series
Year,S020-A,S020-B,S020,S020-A-EXT,S020-B-EXT
1906,20.649999999999995,3.894,20.649999999999995,,
1907,20.649999999999995,3.894,20.649999999999995,,
1908,20.649999999999995,3.894,20.649999999999995,,
1909,20.649999999999995,3.884837647058824,20.649999999999995,,
1910,20.649999999999995,3.884837647058824,20.649999999999995,,
1911,20.649999999999995,3.884837647058824,20.649999999999995,,
1912,20.649999999999995,3.884837647058824,20.649999999999995,,
1913,20.649999999999995,3.884837647058824,20.649999999999995,,
1914,20.649999999999995,3.884837647058824,20.649999999999995,,
1915,20.649999999999995,3.884837647058824,20.649999999999995,,
1916,20.649999999999995,3.884837647058824,20.649999999999995,,
1917,20.649999999999995,3.884837647058824,20.649999999999995,,
1918,20.649999999999995,3.884837647058824,20.649999999999995,,
1919,20.649999999999995,4.123058823529412,20.649999999999995,,
1920,20.649999999999995,5.176729411764706,20.649999999999995,,
1921,20.649999999999995,4.901858823529412,20.649999999999995,,
1922,20.649999999999995,4.278818823529411,20.649999999999995,,
1923,20.649999999999995,4.132221176470589,20.649999999999995,,
1924,20.649999999999995,4.297143529411766,20.649999999999995,,
1925,20.649999999999995,3.912324705882353,20.649999999999995,,
1926,20.649999999999995,3.894,20.649999999999995,,
1927,20.649999999999995,3.894,20.649999999999995,,
1928,20.649999999999995,3.894,20.649999999999995,,
1929,20.649999999999995,3.894,20.649999999999995,,
1930,20.65,3.894,20.65,,
1931,20.649999999999995,4.2421694117647055,20.649999999999995,,
1932,20.649999999999995,5.405788235294117,20.649999999999995,,
1933,24.416352201257855,5.717308235294118,24.416352201257855,,
1934,34.90619254958877,6.3036988235294125,34.90619254958877,,
1935,34.966134494436375,6.51443294117647,34.966134494436375,,
1936,34.966134494436375,6.422809411764706,34.966134494436375,,
1937,34.966134494436375,6.450296470588236,34.966134494436375,,
1938,34.966134494436375,6.532757647058824,34.966134494436375,,
1939,34.966134494436375,7.073336470588235,34.966134494436375,,
1940,34.966134494436375,7.696376470588237,34.966134494436375,,
1941,34.966134494436375,7.696376470588237,34.966134494436375,,
1942,34.966134494436375,7.696376470588237,34.966134494436375,,
1943,34.966134494436375,7.696376470588237,34.966134494436375,,
1944,34.966134494436375,7.696376470588237,34.966134494436375,,
1945,34.966134494436375,7.696376470588237,34.966134494436375,,
1946,34.966134494436375,7.696376470588237,34.966134494436375,,
1947,34.966134494436375,7.696376470588237,34.966134494436375,,
1948,34.966134494436375,7.696376470588237,34.966134494436375,,
1949,34.966134494436375,7.696376470588237,34.966134494436375,,
1950,34.966134494436375,11.358045378151262,34.966134494436375,,
1951,34.966134494436375,11.358045378151262,34.966134494436375,,
1952,34.966134494436375,11.39875521821632,34.966134494436375,,
1953,34.966134494436375,11.317625287837556,34.966134494436375,,
1954,34.966134494436375,11.399140883399625,34.966134494436375,,
1955,34.966134494436375,11.49727514231499,34.966134494436375,,
1956,34.966134494436375,11.452941176470588,34.966134494436375,,
1957,34.966134494436375,11.477571157495255,34.966134494436375,,
1958,34.966134494436375,11.444789616914385,34.966134494436375,,
1959,34.966134494436375,11.441528993091902,34.966134494436375,,
1960,34.966134494436375,11.503480845719071,34.966134494436375,,
1961,34.966134494436375,11.502025210084035,34.966134494436375,,
1962,34.966134494436375,11.444789616914385,34.966134494436375,,
1963,34.966134494436375,11.482391596638656,34.966134494436375,,
1964,34.966134494436375,11.523547122074635,34.966134494436375,,
1965,34.966134494436375,11.49548067226891,34.966134494436375,,
1966,34.966134494436375,11.549819101834284,34.966134494436375,,
1967,34.966134494436375,11.724479999999998,34.966134494436375,,
1968,39.22201257861634,14.832277627368937,39.22201257861634,,
1969,41.469835510401545,15.752346541964068,41.469835510401545,,
1970,36.37477019835509,13.720623529411766,36.37477019835509,,
1971,41.210087082728585,15.320655737704918,41.210087082728585,,
1972,58.543299467827765,21.315297882352944,58.543299467827765,,
1973,97.71536042573776,36.39510972388955,97.71536042573776,,
1974,159.58543783260762,62.35881749622926,159.58543783260762,,
1975,161.33374455732942,66.45594912559618,161.33374455732942,,
1976,124.71,73.25540226,124.71,,
1977,147.78,77.53410702,147.78,,
1978,193.39,95.05524619,193.39,,
1979,304.83,137.0637612,304.83,,
1980,614.61,257.69798307,614.61,,
1981,459.26,240.70229934,459.26,,
1982,375.28,232.44355336,375.28,,
1983,423.61,292.02402570000004,423.61,,
1984,360.5,311.716419,360.5,,
1985,317.18,219.57768758,317.18,,
1986,367.72,249.38623312,367.72,,
1987,446.28,238.46123868,446.28,,
1988,436.79,241.38718881,436.79,,
1989,380.74,237.14733566000004,380.74,,
1990,383.32,198.81735104,383.32,,
1991,362.1,193.5638139,362.1,,
1992,343.86,227.42075136,343.86,,
1993,360.0,243.04608,360.0,,
1994,384.12,245.8368,384.12,,
1995,384.05,247.77408205,384.05,,
1996,387.82,228.39805696,387.82,,
1997,330.98,200.13301464,330.98,,
1998,294.12,176.80788504,294.12,,
1999,278.55,172.32746445,278.55,,
2000,279.1,187.0391441,279.1,,
2001,272.67,187.99642155,272.67,,
2002,309.66,209.67,309.66,,
2003,362.9098393574296,222.19794128535275,362.9098393574296,,
2004,409.1718253968255,223.3633846594525,409.1718253968255,,
2005,444.4722000000002,244.85611243871276,444.4722000000002,,
2006,603.92,327.6,603.92,,
2007,695.3934262948209,347.11789501683484,695.3934262948209,,
2008,871.652519379845,473.1723543452904,871.652519379845,,
2009,950.7167343727126,610.095018500681,950.7167343727126,,
2010,1224.53,791.7987735879559,1224.53,1224.53,791.7987735879559
2011,1571.52,979.9491792289585,1571.52,1571.52,979.9491792289585
2012,1668.98,1052.6189650279082,1668.98,1668.98,1052.6189650279082
2013,1411.23,901.8884805879533,1411.23,1411.23,901.8884805879533
2014,1266.4,768.6992589595083,1266.4,1266.4,768.6992589595083
2015,1160.06,758.9408089498046,1160.06,1160.06,758.9408089498046
2016,1250.74,923.1064450061812,1250.74,1250.74,923.1064450061812
2017,1257.12,975.1541713532172,1257.12,1257.12,975.1541713532172
2018,1268.49,949.6699649376737,1268.49,1268.49,949.6699649376737
2019,1392.6,1090.2187457187033,1392.6,1392.6,1090.2187457187033
2020,1769.64,1378.528491489555,1769.64,1769.64,1378.528491489555
2021,1798.61,1307.0581181984992,1798.61,1798.61,1307.0581181984992
2022,1800.09,1454.7847228302232,1800.09,1800.09,1454.7847228302232
2023,1940.54,1560.0763742337456,1940.54,1940.54,1560.0763742337456
2024,2386.35,1867.0709046454767,2386.35,2386.35,1867.0709046454767
