,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series
1957,,,-0.0006966297573318,0.0337007403974455,0.0028081866746399,0.0195831701660907,0.0083616015737286,0.0233096883486879,0.0498633879781421,0.0553748101868767,0.029502910085021,0.034799641822185,0.55860416058642,0.55539647575005,0.0033190651366078,0.0023423221484702,0.0429999999975,0.0496941668127794,1.03465346534653,1.22832894542036,0.0444900990073144,0.0631193916304801,0.0424242424268136,-0.0745387453874513,1.12779106873016,0.0293810182589462,0.0289670656480075,0.178625212881475,0.0445794929768958,0.0256550339704552
1958,,,-0.0008683021181385,0.032714670169127,0.0023081673666485,0.0189244590064405,0.0217418295384406,0.0234010947652144,0.0110605074821079,0.0549113935982203,0.0159453788482117,0.0345815187774299,0.556942609225401,0.556644923383679,-0.0029789026057557,0.0019294679413111,0.0684166666675,0.0509646104396256,1.38366336633663,1.25852430144939,0.0946656353146844,0.0660787722589002,0.5910852714297141,0.3373205741626818,-0.181085067960181,0.0250967299186134,0.0237067575590825,0.155454160319567,0.0434652458323427,0.0253320633352733
1959,,,-0.0009820175929329,0.0221859712973208,0.0020007778826032,0.0181331824970691,0.0400493054321592,0.0234194151760312,0.0855855855855856,0.0552702792191096,-0.0111861839083238,0.0350161111465687,0.555316347028901,0.557805167464783,-0.0029242531089307,0.0017473315059083,0.0544999999999999,0.0518253537743223,1.42244224422442,1.27971551296324,0.077523102310231,0.0681153507130073,-0.2034104750401547,0.0280262373285638,-0.0946531074440174,0.016528391887229,0.0155563603860441,0.123562469203513,0.0425827155417215,0.0251678749934883
1960,,,-0.0010315346050113,0.0118377005729652,0.0018725225763898,0.0174148405482329,0.0093627048599812,0.023245947398804,0.0420865441612328,0.0562600121869381,0.0702818510454102,0.0361390477867554,0.56231190751193,0.558984129948874,0.0125187455055784,0.0017849757713265,0.055416666665,0.0522097065713531,1.26650165016501,1.28931303364212,0.0701852997778671,0.0690217500706532,0.0168195718348642,-0.1096287703016272,0.477342215536367,0.0067019148799131,0.0054937673978612,0.0888201664705986,0.0420460424474338,0.0250305814892429
1961,,,-0.0010131964627273,0.0139045170336041,0.0019196346891889,0.0170154609581904,0.0240144464586627,0.0229282881537594,0.0339400834281379,0.0579922907027636,0.0273204786655499,0.0375239346045956,0.560080535989016,0.560263844587107,-0.003976103858422,0.001984747820482,0.0669166666675,0.0520777250474587,1.54950495049505,1.28615458447888,0.103687706271918,0.0686846709256621,0.207518797043835,0.2234527687296484,-0.22038893025611,-0.0037962318871606,-0.0053822848463531,0.0540508036864712,0.0420368992124224,0.024911599086974
1962,,,-0.0009203067729439,0.0111667337260252,0.0021653260492228,0.0171253001254479,0.0300657052980416,0.0223752017357361,0.0733541169998166,0.0604370782873874,0.0222100942868042,0.0390858055392809,0.559024205673484,0.561759622906264,-0.0018878136959342,0.0023963324336337,0.0556666666649999,0.0514215350203162,1.45214521452145,1.2688497726316,0.0808360836059405,0.0670024493689303,-0.1681195517164632,-0.0628328008519718,-0.0325939030596307,-0.0142798014549321,-0.017189165373488,0.0202431996776323,0.0426736598515709,0.0247701548423048
1963,,,-0.0007616026133638,0.0135625710145892,0.0026136584821166,0.0179035050092655,0.0298191241713582,0.0215063140226217,0.0568939005638135,0.063323816388864,0.05722586335057,0.040637659970613,0.558227217379332,0.56358494334715,-0.0014266948564906,0.0030098058742514,0.0564166666675,0.0503816517238031,1.38613861386138,1.23864170891852,0.0782013201331683,0.0642234518448166,0.0134730539375309,-0.0454545454545482,-0.13193272137466,-0.022138907812135,-0.0279736503644998,-0.0073809126109174,0.0439647525401273,0.0245151156352174
1964,,,-0.0005522911240869,0.0105843163342424,0.0032646717209916,0.0194496369049093,0.0319315023632664,0.0203181559279269,0.0716133204009051,0.0665111168423727,0.0447500076195516,0.0418237401658684,0.559203042639511,0.565825930178239,0.0017465528599895,0.0037724029445092,0.0515833333349999,0.0491410417082435,1.31600660066006,1.19860645857676,0.0678840071529083,0.0607343811400498,-0.0856720827018382,-0.0505952380952383,-0.22464182800293,-0.0264615323374789,-0.0362595600639703,-0.0260061215335151,0.0459097593959472,0.0240899116282482
1965,,,-0.000318504325836,0.0153884820451052,0.0040809900696899,0.0218198477676984,0.0217825940684952,0.0188903864666498,0.0825162166239252,0.0697932923248418,0.0537768069512714,0.0424541704261234,0.5566534606033,0.568515130408329,-0.0045697389684201,0.0045869934392737,0.045083333335,0.0479430216733987,1.16749174917491,1.15329505589291,0.052634419693915,0.0570617187242424,-0.1260096930492386,-0.1128526645768041,-0.262979824051075,-0.0259804363373486,-0.040756178369185,-0.0330691453489847,0.0484577261735122,0.0234760898262662
1966,,,-9.80875695040239e-05,0.0180185055026785,0.0049473340485801,0.0249816363472455,0.0038699136151982,0.0174187981181416,0.0890468227424748,0.0730156775487851,0.0612696559945619,0.0423683377269912,0.566300297854594,0.571618862170828,0.0171816060915468,0.0053361886525666,0.0379166666674999,0.0470553312352976,1.02310231023102,1.10843253657435,0.0387926292637788,0.0538034423271353,-0.1589648798647356,-0.1236749116607744,-0.142059553405951,-0.0200594257968554,-0.0403293941485733,-0.0270659683145618,0.0515899430422618,0.0227517553063244
1967,,,6.50113154816445e-05,0.027995299756167,0.0056556236241971,0.0288381877359371,-0.0012962628876744,0.0161281054377724,0.0593730006397952,0.0761508364697072,0.0573075393607777,0.0415188554093361,0.573830079748233,0.574984826901094,0.013208825095647,0.0058110325543323,0.0384166666649999,0.0467171131265847,0.866336633663366,1.0698859032613,0.0332817656751237,0.0515132566881662,0.0131868131205893,-0.1532258064516106,-0.109038322469559,-0.0091493622760718,-0.0346349765382889,-0.0084083015140213,0.0551564588423017,0.0219334031245875
1968,,,0.0001324779145674,0.0303133574188052,0.0059666816162674,0.0332230557177141,0.020891276834485,0.0151075341358826,0.093731126947699,0.0793316444950496,0.0273638668644236,0.0400473499966984,0.578986312816819,0.578407540391325,0.0089455137630393,0.0059210232889051,0.0355833333324999,0.0470761234342271,0.833333333333333,1.04266885633055,0.0296527777770833,0.0505947584161392,-0.0737527114782541,-0.038095238095238,-0.0799429591236037,0.0047682683237929,-0.0242455822477823,0.0201330054114965,0.0589815733527758,0.021020208156056
1969,,,8.28173971199053e-05,0.0416147526504129,0.0057366597379093,0.0379613651967197,0.0062295410659481,0.014272066239558,0.0840419657647708,0.0825231986739548,0.0479801505282949,0.0382533348521327,0.588354109742072,0.581669970962188,0.0160501561405576,0.0056496369260327,0.0349166666675,0.0481971137805756,0.781353135313531,1.02975960346289,0.0272822469753486,0.0512692292097281,-0.0187353629512556,-0.0623762376237624,0.567366359804623,0.0199344799640938,-0.0110507303755961,0.0544505903019325,0.0627600092707193,0.0199108651766111
1970,,,-8.02819187570857e-05,0.0482042378431725,0.0050217625680645,0.0428491440941081,0.0050022451934297,0.0135945212028708,0.0507334963325184,0.0858345908800915,0.0324923782300611,0.036309488507371,0.598396047759137,0.584560874658607,0.01692382787292,0.0050105944402038,0.0498333333349999,0.050029907886964,0.858085808580858,1.03204299710916,0.0427612761290428,0.0535485309612159,0.4272076372451713,0.0982048574445621,0.563654489205391,0.0337764636254673,0.0029141174690418,0.0891453777184166,0.0663111721350515,0.0185922179294811
1971,,,-0.0003278821873076,0.0513841246410078,0.0040462932343824,0.0477189542055704,0.0352349618152405,0.0129672932281568,0.0818305216210974,0.0893901006580368,-0.0018956364208508,0.0344857576509066,0.590537086057087,0.586935848913304,-0.0132203837928484,0.0041216219980526,0.0594999999975,0.0523915250035952,1.12376237623762,1.04791982503871,0.0668638613833292,0.0572046557405421,0.1939799330202705,0.3096153846153804,-0.004232529930118,0.0433329345563169,0.015079941814168,0.117474356727823,0.0695324144998012,0.0170755062355129
1972,,,-0.0006236349490955,0.048754945254523,0.003034743873324,0.0524569082642882,0.0288147244151326,0.0121968537576575,0.101362251299516,0.092962996606892,0.0298995885400462,0.0330139178684601,0.590160809156265,0.588788842890005,-0.0006373805104359,0.0032195781005402,0.0560000000025,0.0550970186351525,1.18894389438943,1.07405130313557,0.066580858088781,0.0619017230693243,-0.0588235293302026,0.0580029368575578,-0.276331334105062,0.0488620417091721,0.0237853510026214,0.13747672621789,0.0723900713443861,0.0154043006365884
1973,,,-0.0009424931468919,0.0422579201176329,0.0021055564385778,0.0569857707077977,0.0126300131575269,0.0113123509194852,0.11831719423875,0.0962509515353889,0.0542899037614906,0.0317619308050343,0.590306852098386,0.590149818123874,0.0002474323484826,0.002367901190719,0.0485833333324999,0.0580325270362582,0.991749174917491,1.1078570727958,0.0481824807472483,0.0674004445256079,-0.1324404762440892,-0.1658570437196334,0.128388078174745,0.0519615267741341,0.0299154889048398,0.151653486401128,0.074862293810309,0.0136710074667718
1974,,,-0.0012674052252659,0.0539981148849169,0.0013050908929999,0.0611912863435371,-0.0207911270393965,0.010509111548327,0.0838972567852724,0.0990356307991856,0.0578269353853376,0.0305666148123479,0.597643951240328,0.59106245581274,0.0123526873633683,0.0015914601255314,0.056416666665,0.061093218275208,0.963696369636963,1.14790570132798,0.0543685368520792,0.0735083230376329,0.1612349914092859,-0.0282861896838602,1.19930545732415,0.0531342648069146,0.0346814769741356,0.161088544928571,0.0769059585165724,0.0120940370435289
1975,,,-0.001576816714554,0.0868869734599635,0.0006591921592396,0.0648119214730434,0.0176199980917851,0.0099956391012504,0.0884801288936628,0.101319362180973,-0.006323856497967,0.029490067971684,0.58557346076179,0.591572007494173,-0.0204035354836856,0.0008939190734975,0.0847500000024999,0.0640797684832603,1.41089108910891,1.1916046770619,0.119573019805507,0.0798406818958558,0.5022156574003591,0.464041095890411,0.0057858510286545,0.0509428040531397,0.0371817769657289,0.162585961246189,0.0783994004880842,0.0108851898048173
1976,,,-0.0018472140351717,0.0903213053145248,0.0001741516231553,0.0675142106832669,0.0187772614854485,0.0096674346494455,0.110830146786727,0.102953089723305,-0.0055389592837205,0.0288669915700558,0.588115615313018,0.591789539660023,0.0043319113697798,0.0003865544755158,0.0769999999999999,0.0667460882755711,1.56188118811881,1.23451939501046,0.120264851485148,0.0858214465288774,-0.0914454277554146,0.1070175438596485,-0.171959577664806,0.04491319097586,0.0358810963480287,0.152622790132413,0.0792376609743481,0.0100522218933206
1977,,,-0.0020776431138807,0.055809590628339,-0.00018843637498,0.0691854390810275,0.0131823066787129,0.0094962428540081,0.115373938148909,0.103659365135861,0.0492980251610659,0.02867394764978,0.587747352350321,0.591766133334814,-0.0006263705633469,-3.23317730869309e-05,0.0705,0.0690527905824889,1.41254125412541,1.27440811430702,0.0995841584158415,0.0912718657443952,-0.0844155844155833,-0.0956154252509249,-0.283737654954389,0.038131455229548,0.032684329680872,0.138043281326457,0.0794039871940223,0.0094630244745649
1978,,,-0.0022805234570453,0.0617915014399788,-0.0004734741083333,0.0699409627194574,0.0036743734579792,0.0095449066443937,0.128826721091144,0.103239510698954,0.0473982177851129,0.0285434387446354,0.58895527265134,0.5915161302996,0.002053060305368,-0.0004249842080415,0.0606666666649999,0.0710630274516067,1.17574257425742,1.31230271201601,0.0713283828363242,0.0963576223996693,-0.1394799054609942,-0.1676401869158905,-0.121654135276679,0.0322754913145539,0.0301542555777419,0.124223315176493,0.0788824267658867,0.0091200475987246
1979,,,-0.0024686543214438,0.0678364805332979,-0.0007121059175864,0.0697623791671621,-0.0087462649695838,0.009913129588305,0.109185518366627,0.101611994423028,0.0533423128648389,0.0283142081635136,0.595651483163733,0.591013684525591,0.0113054932397159,-0.0008595877529813,0.0585000000025,0.0728544230246923,1.07095709570957,1.35061639660007,0.0626509901016872,0.101327522278674,-0.035714285646584,-0.0891228070175401,0.352169017365469,0.0277599520585779,0.0295218034102361,0.113438743440784,0.0776040290638817,0.0090542376839294
1980,,,-0.0026436118040999,0.0798924076916129,-0.0009139295749863,0.0685497913799522,0.0002912705905845,0.0106419099215805,0.0904862243072396,0.0989511564224493,0.023733571056415,0.0280135470057113,0.600848929905506,0.590207341407516,0.0086878021536693,-0.0013795468864054,0.0717499999999999,0.0744006378356477,1.18069306930693,1.39039677514423,0.0847147277227722,0.106180078769751,0.2264957264433104,0.1024653312788909,0.224758560826254,0.0231745522618044,0.0298814553541858,0.103885808176282,0.0754479182503934,0.0092638749230934
1981,,,-0.0027936554473688,0.0872491830114279,-0.001072904303287,0.0661840433272999,0.0209687760533994,0.01158565193448,0.126654271027015,0.0955070720510198,-0.000625508887206,0.0279190274175382,0.58893209707187,0.589092024326481,-0.020032646489371,-0.0019066152768861,0.076166666665,0.0755317881881528,1.36221122112211,1.42989486172465,0.10375508800653,0.110527039939472,0.0615563298257854,0.1537386443046809,0.446007127964079,0.0164677307628255,0.0290990035969326,0.0914098226527664,0.0723425522681558,0.0096831471263619
1982,,,-0.0029016358967017,0.0895852554740043,-0.0011798370925538,0.0626594051417937,0.0155642256598475,0.012495253523953,0.0511600815454809,0.0914451673413895,0.0296671632452625,0.0282654217858111,0.591010611318442,0.587769072548577,0.003523080199885,-0.0022618731025949,0.09708333334,0.076051484007531,1.54537953795379,1.46526463335907,0.150030596819983,0.113765500343937,0.2746170679491164,0.1344639612356126,0.263372661796935,0.007397791881207,0.0257169145952004,0.0743389322319061,0.0684209027109007,0.0102401043580367
1983,,,-0.002949290108589,0.0592214162868978,-0.0012251426083367,0.0581807983528637,0.0253391992548066,0.0132154438281385,0.072805073266839,0.0872423403159683,-0.0093270224363994,0.0290020571342992,0.584210307198528,0.586338226067345,-0.0115729390301182,-0.0024476608538282,0.0959999999999999,0.0757696840038745,1.97442244224422,1.49198323065924,0.189544554455445,0.11522483501992,-0.0111587983511659,0.2776294714362002,-0.290439490767961,-0.0038442767010678,0.0194167414133805,0.0523347696571067,0.0639989940686808,0.0107765910754187
1984,,,-0.0029288652719603,0.0387809292091278,-0.0012058625803388,0.0532224029932619,0.0271865858969742,0.0136216417065344,0.118941719991965,0.0829726381392071,0.0314958527609572,0.0300922779013666,0.575935641478958,0.584931640264028,-0.0142651121585738,-0.0024084694878573,0.0750833333325,0.0747066653806,1.79125412541254,1.50632894328284,0.134493330581565,0.114597069968952,-0.2178819444531242,-0.0927705808608427,-0.173650138476324,-0.0147150072744664,0.0108844705551519,0.0287756496290948,0.0594924983722841,0.0112236930972032
1985,,,-0.0028537390903355,0.0368649632720156,-0.0011331491443803,0.0482688052750807,0.0128701655345664,0.013710503572905,0.0707288300764219,0.0785657353050656,0.0755183824780017,0.0311161377296701,0.577659603103282,0.583660191331179,0.0029888523133221,-0.0021800427437169,0.0719166666649999,0.0730850085010853,1.54537953795379,1.50940445300342,0.111138545101934,0.112317428386922,-0.04217536072189,-0.1372639336711217,-0.0619890262026022,-0.0227447046105713,0.0030619849647025,0.0091502657699956,0.0552017184394706,0.0115415417668993
1986,,,-0.0027423218595579,0.0298264112266565,-0.0010199124904736,0.0436601766725712,0.0109716690235506,0.0136143352829195,0.0519975091013605,0.074310997126031,0.0385131549741886,0.0316677260104626,0.582679356410487,0.5825447954735,0.0086522728236705,-0.0019166907871485,0.07,0.0711310604082276,1.48927392739273,1.5051616934158,0.104249174917491,0.109020096075844,-0.0266512166634204,-0.0363053924185824,-0.149135338345865,-0.0277740192448065,-0.0021912762996318,-0.0042448397020363,0.0513304895044558,0.0117078392645019
1987,,,-0.0026134601016374,0.0218755463240934,-0.0008804508078483,0.0396226502399538,0.0122661518286893,0.0134570393118631,0.0708512624365366,0.0704194198623039,0.0288152002142493,0.0317851545824801,0.581960127297297,0.581546363013417,-0.0012351104606753,-0.0017210348333233,0.0617499999999999,0.0690594847265629,1.43646864686468,1.49791234896432,0.0887019389438943,0.105327470004881,-0.1178571428571443,-0.0354570637119097,-0.172470565789123,-0.0298470603318602,-0.0045229587035048,-0.0109411286113098,0.0479885897449435,0.0117445683679536
1988,,,-0.0024865780143277,0.0286069112135351,-0.0007336406535503,0.0362440213769899,0.0204025930260852,0.0133360914724279,0.0864250026575954,0.0668788648938386,0.0398469933309247,0.0315749895740961,0.578310134230171,0.580627149882721,-0.0062916464008498,-0.0015900064613043,0.0549166666675,0.0670736344765451,1.33663366336633,1.49180922643309,0.0734034653476485,0.101814237931615,-0.1106612685425086,-0.0695002871912697,-0.155971449472596,-0.0290003248262014,-0.0039286032663443,-0.0110475046471393,0.0451872229034607,0.0117526084591785
1989,,,-0.0023775261697429,0.033780180718574,-0.0005994433625884,0.0334346144442822,-0.0028705439936201,0.0133370587024739,0.061839530332681,0.0636815120263313,0.04911231106717,0.0311140975700018,0.577307117656044,0.579753549656046,-0.0017358979789537,-0.0015156780064282,0.0525833333324999,0.0653037678313625,1.17821782178217,1.49039069558522,0.0619546204610643,0.0988888323030165,-0.0424886191495847,-0.1185185185185203,0.0756258129093483,-0.0262258517443934,-0.0007195307305315,-0.0060548135961845,0.0428527941505078,0.011824411449709
1990,,,-0.0022928479032944,0.0370551019806658,-0.000489835139741,0.0310283827007988,0.0032507945001672,0.0136161729553978,0.0535016586804276,0.0610150024431161,0.022947708040461,0.0305620651924565,0.582279274128566,0.578868785751497,0.0085757938873745,-0.0015371382034268,0.056166666665,0.0637585732861128,1.18646864686468,1.49564337055314,0.0666399889969224,0.0966755778402158,0.0681458003021913,0.0070028011204496,0.392599348790616,-0.0233984477625213,0.0041118890787985,0.0009318681434747,0.0409391014535804,0.0120763663853296
1991,,,-0.0022246573579354,0.0378643502101311,-0.0003979747299254,0.0288627350682508,0.0133257003718115,0.0141675901576353,0.0343054073439111,0.0590485575105903,0.014255178498223,0.0302584611986912,0.582014057878071,0.577891617267183,-0.0004555832242469,-0.0016956779867575,0.0685,0.0623195349909049,1.35478547854785,1.50643213673127,0.092802805280528,0.0949294571459249,0.2195845697691273,0.141863699582756,0.420710456375769,-0.0225648377591495,0.0083189687905468,0.0053082978149945,0.0392968791182127,0.0124615314570649
1992,,,-0.0021520531718739,0.0348402859657216,-0.0002965034257575,0.0268353476611479,0.0281779625338587,0.0148818124510698,0.0541066233678371,0.0578762651575245,-0.0011101885550352,0.0304667107744171,0.583158469191505,0.576774908184979,0.0019643643406352,-0.0019314589699694,0.0749166666674999,0.0607922180296371,1.75990099009901,1.51853013227714,0.13184591584305,0.0931050969344221,0.0936739659489035,0.299025578562733,-0.0670563271278016,-0.0248785196516445,0.0096836860966413,0.0032171721091898,0.0378643112407109,0.0129303984952924
1993,,,-0.0020514768425012,0.0234322776128582,-0.0001494251789318,0.0249339127454186,0.0104160827598003,0.0156409230797266,0.0480240039792693,0.0573447818110222,0.0292613280804623,0.0312902062783406,0.581892252581112,0.575512746892871,-0.0021736686399743,-0.0021722418189867,0.0690833333325,0.059043992136298,1.78052805280528,1.52619402876644,0.123004812979814,0.0906358574013321,-0.0778642936810013,0.0117205813408342,-0.0773188327104957,-0.0292822401380459,0.007231446518418,-0.0053259017733683,0.0366633659403679,0.0134371939703308
1994,,,-0.0019129658785321,0.021848914174715,6.62017573827937e-05,0.0232261719700372,0.018913570872184,0.0164599667884586,0.0680996999203869,0.0572630674802904,0.0250575760222013,0.0325165710758736,0.573790098782871,0.57416305738891,-0.0140216496912443,-0.0023068289666276,0.061,0.0570834715312554,1.86056105610561,1.52609420635307,0.113494224422442,0.0873425069313657,-0.1170084438976719,0.0449490268767377,-0.189024390195559,-0.0335745343256112,0.0025069630008365,-0.0161303837894429,0.0358730630468782,0.014108212414226
1995,,,-0.0017387192292608,0.0208564723633543,0.0003605842519669,0.0217648506326523,0.0056961734042643,0.0173017399189197,0.0552863941287771,0.0573468743962183,0.0450246158030045,0.0339131397504491,0.57041312870394,0.572847558728029,-0.005902762381723,-0.0022240371139199,0.0559166666699999,0.0550196638468387,1.64603960396039,1.51744438543134,0.0920410478602722,0.0833695034650186,-0.0833333332786901,-0.1152993348115329,-0.0274538806761067,-0.0360717437138124,-0.0029008417028606,-0.0256230381493416,0.0356059966849168,0.0150170952319576
1996,,,-0.0015430031687617,0.0206264353954938,0.000724807745577,0.0205889014529593,0.0211908401645353,0.018153574853601,0.0611781964385161,0.0574203211140961,0.0331857583221244,0.0351726569349635,0.562642276399722,0.571684240379102,-0.0137168475796625,-0.0019298311691378,0.0540833333325,0.053000742000065,1.65511551155115,1.50280295489307,0.0895141639150124,0.0791228221176972,-0.032786885318461,0.0055137844611534,-0.13684601047684,-0.0359988608704848,-0.0069884334082522,-0.0308425135525823,0.0358730483160836,0.0161448549481229
1997,,,-0.0013473835401853,0.0188516492268149,0.0011280109186428,0.0197281933679608,0.0236408467222446,0.0188867483098469,0.0683263999999999,0.0572869213865398,0.0405281477057102,0.0360989820228389,0.559524699471976,0.570766747510761,-0.0055563655241538,-0.0014669632932334,0.0494166666675,0.0511838489361828,1.56353135313531,1.48601425581537,0.077264507702073,0.0750951534487605,-0.0862865947316839,-0.0553339980059812,-0.1648208875473,-0.0330902746956257,-0.0089483287400165,-0.0304614722191451,0.0365341303731839,0.0173211597190996
1998,,,-0.0011836751874709,0.0175107432155848,0.0014985717229834,0.0192129706540845,0.02450377317837,0.0194029096581114,0.0638007260702347,0.0567877677194092,0.0485825686082851,0.0364761054213687,0.566265437788652,0.570098305651843,0.0119752672352501,-0.0009960558112642,0.0449999999975,0.0497369535137651,1.43399339933993,1.47244575484194,0.064529702966712,0.0718831014355405,-0.0893760540288469,-0.0828496042216363,-0.134669479541013,-0.0270537496839535,-0.0078481735967703,-0.0231186900402454,0.0373536861874373,0.0182889740410908
1999,,,-0.0010898620050692,0.0112331686678232,0.0017256377971253,0.0190647121463467,0.0234751773869913,0.0196512492529721,0.0614722710276164,0.0558743474046992,0.0506149171831552,0.0361323091946751,0.568625215482775,0.569569719850802,0.0041586052156692,-0.0007186250705968,0.0421666666675,0.0488103527686982,1.32425742574257,1.46824008958968,0.0558395214532487,0.0701049635979026,-0.0629629628923868,-0.0765247410817034,-0.102803738335487,-0.0181685307599715,-0.0032353690997834,-0.0085167882896755,0.0380871783804703,0.0187993039750917
2000,,,-0.0011005610989882,0.0145920258173447,0.0016991764304277,0.0192878744053787,0.0242779820055344,0.0196319660842098,0.0701249920421025,0.0545682773179127,0.0450648535604431,0.0350169400387496,0.574425935199661,0.569033466477454,0.0101496236805004,-0.0007064741881326,0.04,0.0485069742017055,1.25247524752475,1.47915537412046,0.0500990099009901,0.0703055034710241,-0.0513833992282334,-0.0542056074766343,0.232487922726859,-0.0073795779464616,0.0045563272487299,0.0122245897837014,0.038593655683382,0.0187850571263553
