,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series,Composite final series
Year,S010,S010A,S010AA,S010AB,S010AC,S010AD,S010AE,S010AF,S010AG,S010AH,S010AI,S010AJ,S010AK,S010AL,S010AM,S010AN,S010AO,S010AP,S010AQ,S010AR,S010AS,S010B,S010C,S010D,S010E,S010F,S010G,S010H,S010I,S010J,S010K,S010L,S010M,S010N,S010O,S010P,S010Q,S010R,S010S,S010T,S010U,S010V,S010W,S010X,S010Y,S010Z
1855,0.0288733097043578,8.38,20.649999999999995,3.884837647058824,0.0,76.850211975538,96.7403357972144,0.111404817151801,84.3223258526816,103.020690633426,,,,,,,,,-0.0104562737642586,0.0229199907632263,0.0175029171528588,28.97648686030429,20.67,100.0,50.17964071856289,87.2,,87.20000000000002,4.24,,4.89,,4.24,99.76470588235294,104.1,,,104.1,104.34551886792453,8.17098769089631,5.11610337008745,6.64354553049188,-2.31841925894771,107.87564766839378,117.22487046632124,107.62122397106268
1856,0.0294224156318892,8.22,20.649999999999995,3.884837647058824,0.0,77.6127049994016,98.2864148626631,0.169551509945322,84.3308813686922,103.958790071841,,,,,,,,,0.0,0.0202979747174274,-0.0458715596330275,28.423236514522824,20.67,100.0,49.22155688622755,83.2,,83.20000000000002,4.24,,4.91,,4.24,99.76470588235294,104.1,,,104.1,104.34551886792453,4.08619070678226,5.6736182259751,4.87990446637868,-0.930143728581784,107.87564766839378,117.70431778929188,107.62122397106268
1857,0.0315806568034046,8.46,20.6799709724238,3.884837647058824,0.0,78.0525998832611,99.5826446132669,-0.0068490403567991,82.4704148450055,103.023659556209,,,,,,,,,0.0393852065321806,0.0172038817434056,0.0588942307692306,29.253112033195023,20.7,100.14513788098692,50.65868263473055,88.1,,87.97231884057972,4.24,,4.89,,4.24,99.76470588235294,108.2,,,108.2,108.45518867924528,8.76210462043526,10.3319049435121,9.54700478197366,0.163064216187967,112.12435233160622,121.84179620034544,111.85990810440904
1858,0.0358404208980883,7.98,20.649999999999995,3.884837647058824,0.0,78.274965713588,100.647269554962,0.0269765326713379,78.930808995811,100.910742958895,,,,,,,,,-0.133086876155268,0.0142766796404015,-0.162315550510783,27.59336099585062,20.67,100.0,47.78443113772455,73.8,,73.80000000000001,4.24,,4.86,,4.24,99.76470588235294,93.8,,,93.8,94.02122641509432,-5.51098827410704,-3.56962397712832,-4.54030612561768,1.02306381048193,97.20207253886012,104.97823834196892,96.9728223677779
1859,0.0429672313347828,8.06,20.649999999999995,3.884837647058824,0.0,78.4853455780211,101.586907747553,-0.006021820402397,75.7784749202965,100.114264300192,,,,,,,,,0.0330490405117271,0.0123771494555437,0.0338753387533875,27.869986168741352,20.67,100.0,48.26347305389222,76.3,,76.30000000000001,4.24,,4.9,,4.24,99.76470588235294,96.9,,,96.9,97.12853773584904,-3.122805682807,0.0684631247502523,-1.52717127902837,1.80555369507835,100.41450777202073,109.34024179620036,100.1776811027471
1860,0.0517450518182418,8.06,20.649999999999995,3.884837647058824,0.0,78.8445329070635,102.441604555293,-0.0502236946777513,73.3695540523792,100.821533280762,,,,,,,,,0.0536635706914343,0.010892436678004,-0.0327653997378768,27.869986168741352,20.67,100.0,48.26347305389222,73.8,,73.80000000000001,4.24,,4.85,,4.24,99.76470588235294,102.1,,,102.1,102.34080188679243,-5.74306531162705,5.795617070367,0.026275879369976,2.61059881139446,105.80310880829016,114.0322394933794,105.55357317430835
1861,0.0608669271274053,8.54,20.649999999999995,3.884837647058824,0.0,79.4914676754381,103.206436264961,-0.0193192524206267,72.234029519211,102.211771501204,,,,,,,,,-0.0107737512242898,0.0094164057075158,-0.043360433604336,29.52973720608575,20.67,100.0,51.1377245508982,70.6,,70.6,4.24,,4.77,,4.24,99.76470588235294,101.0,,,101.0,101.2382075471698,-9.07148486652953,5.20130784146429,-1.93508851253262,3.50493685110646,104.66321243523316,110.94300518134712,104.41636523609348
1862,0.0681807975256519,9.75,23.39733913884857,3.884837647058824,0.0,80.5146445287972,103.875063117782,-0.0227151767294432,73.0453664304839,103.957022801863,,,,,,,,,0.0306930693069306,0.0079706322839471,0.168555240793201,33.71369294605809,23.42,113.30430575713594,58.383233532934135,82.5,,72.81276686592656,4.24,,5.56,,4.24,99.76470588235294,104.1,,,104.1,104.34551886792453,-6.99778205347679,8.8050245803074,0.903621263415305,4.52946227657027,107.87564766839378,133.28635578583766,107.62122397106268
1863,0.0704923296690429,12.17,29.990953072085144,3.884837647058824,0.0,81.9136434360385,104.421080992334,0.0136681023170069,75.9323533894862,105.392073856016,,,,,,,,,0.0201729106628242,0.0063747905778478,0.277575757575757,42.08160442600276,30.02,145.23463957426222,72.87425149700599,105.4,,72.57221852098601,4.24,,7.08,,4.24,99.76470588235294,106.2,,,106.2,106.4504716981132,-7.38167457843127,11.3862755896848,2.00230050562674,5.67066929650544,110.05181347150258,173.14818652849738,109.79225730765472
1864,0.0656109346463151,15.23,41.98933236574745,3.884837647058824,0.0,83.611097920772,104.822435136014,0.226236765168981,80.9486568560115,105.969370402983,,,,,,,,,0.0188323917137476,0.0046757791299976,0.452561669829221,52.6625172890733,42.03,203.33817126269955,91.19760479041916,153.1,,75.29329050678088,4.24,,9.97,,4.24,99.76470588235294,108.2,,,108.2,108.45518867924528,-4.81288014735525,13.8645883329076,4.52585409277616,6.87879370949997,112.12435233160622,248.41773172135865,111.85990810440904
1865,0.0534168578252724,15.79,32.48853410740203,3.884837647058824,0.0,85.4364050722472,105.076959986297,0.274405699188129,87.0338254933581,105.480666896749,,,,,,,,,-0.0378927911275416,0.0030584776820257,-0.0424559111691704,54.59889349930843,32.52,157.32946298984035,94.55089820359282,146.6,,93.18025830258304,4.24,,7.69,,4.24,99.76470588235294,104.1,,,104.1,104.34551886792453,12.9188835337888,10.2095094338104,11.5641964837996,8.06738762623306,107.87564766839378,184.3474956822107,107.62122397106268
1866,0.0376598519255479,15.39,29.101814223512328,3.884837647058824,0.0,87.1359510005059,105.218465629298,0.222275727240616,91.247855679487,104.534594323636,,,,,,,,,0.0105667627281461,0.0018493321013994,-0.0593451568894951,53.21576763485477,29.13,140.92888243831638,92.1556886227545,137.9,,97.85077239958808,4.24,,6.88,,4.24,99.76470588235294,105.2,,,105.2,105.44811320754717,17.4238987590385,11.7506046767506,14.5872517178945,9.12647376121669,109.01554404145078,166.6726540011514,108.75843190927756
1867,0.0211309419768299,14.34,28.542356071601358,3.884837647058824,0.0,88.5337577648676,105.273092551269,0.185231733246203,92.7061352945732,103.349561371051,,,,,,,,,-0.0199619771863118,0.0009652755674896,-0.0681653372008702,49.585062240663895,28.57,138.2196419932269,85.8682634730539,128.5,,92.96797339866993,4.24,,6.75,,4.24,99.76470588235294,103.1,,,103.1,103.34316037735849,12.3724478224316,10.0674590066084,11.21995341452,9.9810429175385,106.83937823834196,160.25906735751295,106.58739857268552
1868,0.0056511029206568,13.78,28.85205611998064,3.884837647058824,0.0,89.5611879146464,105.268896582169,0.187525100450541,92.7314336589627,102.43577861852,,,,,,,,,-0.0096993210475266,0.0004104155659353,-0.0249027237354085,47.64868603042876,28.88,139.71940009675856,82.51497005988024,125.3,,89.67974376731304,4.24,,6.83,,4.24,99.76470588235294,102.1,,,102.1,102.34080188679243,8.90481301800557,9.47967652878727,9.19224477339642,10.6106936778529,105.80310880829016,160.5856073690271,105.55357317430835
1869,-0.0078516530932104,13.21,27.463401064344456,3.884837647058824,0.0,90.194066421508,105.214302626444,0.220315597928789,92.7378083281436,102.290269521888,,,,,,,,,-0.0107737512242898,-2.04129451628036e-05,-0.0446927374301675,45.67773167358229,27.49,132.99467827769715,79.10179640718563,119.7,,90.00360130956712,4.24,,6.48,,4.24,99.76470588235294,101.0,,,101.0,101.2382075471698,9.04127663979812,8.7768805092138,8.90907857450596,11.0074137297841,104.66321243523316,150.71502590673578,104.41636523609348
1870,-0.0187548521815714,12.65,23.7270198355104,3.884837647058824,0.0,90.4095063779716,105.088046622718,0.210056518056781,93.1255056379498,103.364797997491,,,,,,,,,-0.0198019801980198,-0.0006334723738387,-0.10609857978279,43.74135546334716,23.75,114.90082244799224,75.74850299401199,107.0,,93.1237894736842,4.24,,5.59,,4.24,99.76470588235294,99.0,,,99.0,99.23349056603772,11.9721209818469,7.14871337433731,9.56041717809208,11.1490062719118,102.59067357512951,127.440414507772,102.34871443933912
1871,-0.0268044313045951,11.84,23.06765844218674,3.884837647058824,0.0,90.1826802123412,104.828721483353,0.24688934162261,93.3821691481674,105.747704787705,,,,,,,,,0.0414141414141413,-0.0018425585109176,-0.0364485981308411,40.94052558782849,23.09,111.70778906627962,70.89820359281437,103.1,,92.294369857081,4.24,,5.46,,4.24,99.76470588235294,103.1,,,103.1,103.34316037735849,10.9476283381895,11.6248367111302,11.2862325246598,10.9922911512628,106.83937823834196,129.63177892918824,106.58739857268552
1872,-0.0326197646984629,11.84,23.217513304305758,3.884837647058824,0.0,89.5158652891413,104.316039654479,0.210338226958123,92.9936072059323,108.139064635739,,,,,,,,,0.0902036857419981,-0.0042531522254665,0.0455868089233753,40.94052558782849,23.24,112.43347847121431,70.89820359281437,107.8,,95.8789156626506,4.24,,5.45,,4.24,99.76470588235294,112.4,,,112.4,112.66509433962264,14.3380810028634,21.3049312670881,17.8215061349758,10.4782023239259,116.47668393782384,141.06620610247555,116.20197477759314
1873,-0.0369166682676184,11.6,23.497242380261245,3.884837647058824,0.0,88.432512170773,103.414526367398,0.177331700340402,91.0849051089915,108.426384022236,110.0,91.0,,,,,,,0.0177935943060498,-0.0080381673873016,-0.0222634508348793,40.11065006915629,23.52,113.78809869375908,69.46107784431138,105.4,,92.6283163265306,4.24,,5.55,,4.24,99.76470588235294,114.4,,,114.4,114.66981132075472,10.8837612699065,23.6386969502294,17.2612291100679,9.55061315972369,118.54922279792746,146.21070811744386,118.26962557434746
