Year,Data sources available in Appendix 11.1.II,Data sources available in Appendix 11.1.II Calculated,Data sources available in Appendix 11.1.II Calculated,Data sources available in Appendix 11.1.II Calculated,Calculated
1991,,314786.0,236999.0,551785.0,1.32821657475348
1991,,71870.1,81524.9,153395.0,0.8815723785003111
1991,,133631.0,127213.0,260844.0,1.0504508187056354
1991,,34104.4,25559.5,59663.9,1.3343140515268297
1991,,58621.0,92965.4,151586.4,0.6305679317251365
1991,,55216.6,49990.4,105207.0,1.1045440724619127
1991,,185295.0,210033.0,395328.0,0.8822185085200897
1991,,421730.0,508363.0,930093.0,0.829584371797318
1992,,42824.1,43807.0,86631.1,0.9775629465610518
1992,,,,228359.09505367346,
1992,,134435.0,129262.0,263697.0,1.0400194952886386
1992,,41675.7,35521.1,77196.79999999999,1.1732660306127907
1992,,23981.4,21208.1,45189.5,1.1307660752259752
1992,,235869.0,239638.0,475507.0,0.9842721104332368
1992,,422271.0,402441.0,824712.0,1.0492743035625098
1992,,178156.0,188519.0,366675.0,0.9450294134808693
1992,,339885.0,233246.0,573131.0,1.4571954074239215
1992,,76631.5,81775.3,158406.8,0.9370983658879881
1992,,140335.0,134650.0,274985.0,1.042220571852952
1992,,35138.4,25878.5,61016.9,1.3578221303398574
1992,,64839.9,99752.6,164592.5,0.6500071176089646
1992,,56119.5,50090.6,106210.1,1.1203599078469813
1992,,191143.0,221578.0,412721.0,0.8626443058426378
1992,,448163.0,553923.0,1002086.0,0.809070935852095
1993,,42723.4,45576.9,88300.3,0.9373915294809432
1993,,125876.0,114398.0,240274.0,1.1003339219217119
1993,,145178.0,139035.0,284213.0,1.044183119358435
1993,,38206.5,31330.6,69537.1,1.2194627616451648
1993,,23446.4,18032.3,41478.7,1.3002445611486058
1993,,209349.0,203202.0,412551.0,1.030250686508991
1993,,382472.0,346027.0,728499.0,1.1053241510055574
1993,,169153.0,148273.0,317426.0,1.140821322830185
1993,,362244.0,241624.0,603868.0,1.4992053769493097
1993,,82235.9,83800.1,166036.0,0.9813341511525642
1993,,139127.0,124742.0,263869.0,1.1153180163858203
1993,,31849.4,23951.4,55800.8,1.3297510792688527
1993,,60955.1,79665.3,140620.4,0.7651399040736682
1993,,49856.5,42911.8,92768.3,1.1618366043838757
1993,,181406.0,206111.0,387517.0,0.8801374016913217
1993,,464773.0,603438.0,1068211.0,0.7702083726911464
1994,,47528.3,53425.4,100953.70000000001,0.8896199186154901
1994,,143658.0,130066.0,273724.0,1.104500791905648
1994,,165376.0,155072.0,320448.0,1.0664465538588526
1994,,43120.0,36588.7,79708.7,1.1785059321593827
1994,,29657.8,23214.0,52871.8,1.2775824933229947
1994,,235905.0,234567.0,470472.0,1.005704127179015
1994,,429722.0,385351.0,815073.0,1.1151443748686263
1994,,191421.0,169172.0,360593.0,1.131517035916109
1994,,397005.0,275235.0,672240.0,1.4424219303504278
1994,,96013.2,102348.0,198361.2,0.938105287841482
1994,,155554.0,141317.0,296871.0,1.1007451332819123
1994,,34690.2,27305.4,61995.6,1.2704519985057898
1994,,72927.0,92191.1,165118.1,0.7910416515260149
1994,,61344.0,51950.6,113294.6,1.1808140810693235
1994,,203934.0,226169.0,430103.0,0.9016885603243592
1994,,512627.0,689215.0,1201842.0,0.7437838700550626
1995,,53111.3,61282.7,114394.0,0.8666605746809459
1995,,175849.0,159683.0,335532.0,1.1012380779419224
1995,,192203.0,168041.0,360244.0,1.1437863378580226
1995,,51478.1,45728.1,97206.2,1.125743251961048
1995,,39573.0,28113.7,67686.7,1.4076055446277083
1995,,286738.0,281440.0,568178.0,1.0188246162592383
1995,,523802.0,464271.0,988073.0,1.1282246791205999
1995,,233998.0,206040.0,440038.0,1.1356920986216268
1995,,443116.0,335882.0,778998.0,1.319260930922169
1995,,125058.0,135119.0,260177.0,0.9255397094413073
1995,,196276.0,176874.0,373150.0,1.109693906396644
1995,,41991.9,32968.4,74960.3,1.2737014838451366
1995,,91045.6,113319.0,204364.6,0.8034451415914367
1995,,79801.4,64740.8,144542.2,1.2326291921014259
1995,,241976.0,265176.0,507152.0,0.9125109361329834
1995,,584743.0,770852.0,1355595.0,0.7585671438875426
1996,,60300.5,65427.1,125727.6,0.9216440893758091
1996,,175356.0,163604.0,338960.0,1.071831984548055
1996,,201641.0,174959.0,376600.0,1.1525043010076645
1996,,51479.9,45003.9,96483.8,1.1438986398956534
1996,,38434.5,29264.1,67698.6,1.3133668898069648
1996,,287667.0,281750.0,569417.0,1.0210008873114462
1996,,524198.0,458783.0,982981.0,1.1425837487439596
1996,,252039.0,208092.0,460131.0,1.2111902427772332
1996,,410901.0,349152.0,760053.0,1.1768542067638164
1996,,129715.0,150339.0,280054.0,0.8628167009225817
1996,,197417.0,180639.0,378056.0,1.092881382204286
1996,,49645.1,35615.4,85260.5,1.3939222920422063
1996,,101996.0,121782.0,223778.0,0.8375293557340165
1996,,84896.4,66924.9,151821.3,1.2685323399810833
1996,,262009.0,287514.0,549523.0,0.9112912762508956
1996,,625073.0,822025.0,1447098.0,0.7604063136765914
1997,,62909.8,65891.7,128801.5,0.9547454383480773
1997,,171881.0,157260.0,329141.0,1.0929734198143202
1997,,214414.0,200864.0,415278.0,1.0674585789389837
1997,,49118.6,44406.3,93524.9,1.1061178256238415
1997,,39315.8,29783.6,69099.4,1.3200486173598895
1997,,289736.0,271914.0,561650.0,1.065542781908986
1997,,512427.0,445616.0,958043.0,1.1499295357437793
1997,,240404.0,210268.0,450672.0,1.1433218559172105
1997,,420957.0,338754.0,759711.0,1.2426628172656264
1997,,136164.0,144616.0,280780.0,0.9415555678486475
1997,,194905.0,178130.0,373035.0,1.0941727951496099
1997,,48541.5,35708.8,84250.3,1.3593707993547808
1997,,104359.0,122711.0,227070.0,0.8504453553471164
1997,,82946.4,65675.5,148621.9,1.262973254866731
1997,,281037.0,306487.0,587524.0,0.9169622202573029
1997,,689182.0,899020.0,1588202.0,0.7665925118462326
1998,,55892.9,64629.6,120522.5,0.8648189065072351
1998,,179078.0,164669.0,343747.0,1.0875028086646545
1998,,214307.0,206064.0,420371.0,1.0400021352589486
1998,,48839.2,46330.1,95169.29999999999,1.054157016712677
1998,,42962.6,32300.6,75263.2,1.3300867476145954
1998,,305641.0,290241.0,595882.0,1.053059354122953
1998,,543397.0,471418.0,1014815.0,1.1526861511439954
1998,,245700.0,218445.0,464145.0,1.1247682483004875
1998,,387927.0,280484.0,668411.0,1.3830628485047276
1998,,132313.0,93281.8,225594.8,1.4184224575426287
1998,,201374.0,187747.0,389121.0,1.0725817190154836
1998,,40399.0,37472.9,77871.9,1.0780857633116199
1998,,109228.0,133149.0,242377.0,0.8203441257538547
1998,,84968.6,68589.5,153558.1,1.2387989415289513
1998,,271718.0,313940.0,585658.0,0.8655093329935657
1998,,682138.0,944353.0,1626491.0,0.7223337036044785
1999,,56079.5,69157.7,125237.2,0.8108930748130722
1999,,178972.0,164607.0,343579.0,1.0872684636740844
1999,,238453.0,220184.0,458637.0,1.0829715147331322
1999,,50399.4,44519.3,94918.70000000001,1.1320797946059349
1999,,41840.8,31616.5,73457.3,1.3233849414071768
1999,,302493.0,294921.0,597414.0,1.025674672200352
1999,,542871.0,473539.0,1016410.0,1.1464124391021648
1999,,235175.0,220323.0,455498.0,1.067410120595671
1999,,419367.0,311262.0,730629.0,1.3473119108660871
1999,,143685.0,119752.0,263437.0,1.1998546997127397
1999,,200778.0,190279.0,391057.0,1.0551768718565895
1999,,45455.1,34166.6,79621.7,1.330395766625886
1999,,109964.0,144436.0,254400.0,0.7613337395109252
1999,,84811.9,68754.6,153566.5,1.2335451009823342
1999,,268178.0,317970.0,586148.0,0.8434066106865428
1999,,695797.0,1059440.0,1755237.0,0.6567592312920033
2000,,63870.4,71528.7,135399.1,0.8929338852796151
2000,,187838.0,176957.0,364795.0,1.0614895144018037
2000,,276617.0,244778.0,521395.0,1.1300729640735687
2000,,50380.2,44356.0,94736.2,1.1358147713950761
2000,,45472.6,33892.9,79365.5,1.3416556269897235
2000,,300965.0,311460.0,612425.0,0.9663038592435625
2000,,550113.0,495350.0,1045463.0,1.1105541536287473
2000,,239886.0,238023.0,477909.0,1.0078269747041253
2000,,479249.0,379511.0,858760.0,1.262806611666065
2000,,172268.0,160481.0,332749.0,1.0734479471090035
2000,,213382.0,198886.0,412268.0,1.072885974880082
2000,,60057.9,34392.4,94450.3,1.7462549865667996
2000,,113325.0,152870.0,266195.0,0.7413161509779551
2000,,87724.2,73317.2,161041.4,1.1965023214198032
2000,,281744.0,334437.0,616181.0,0.842442672311975
2000,,781918.0,1259300.0,2041218.0,0.6209147939331374
2001,,63386.7,63887.8,127274.5,0.9921565619727083
2001,,190327.0,178683.0,369010.0,1.0651656844803368
2001,,259849.0,227291.0,487140.0,1.14324368320787
2001,,51067.7,44123.8,95191.5,1.1573731183624256
2001,,42794.0,32108.2,74902.2,1.3328059498819615
2001,,300108.0,306809.0,606917.0,0.9781590500930546
2001,,571358.0,485967.0,1057325.0,1.1757135772593612
2001,,244210.0,236086.0,480296.0,1.0344111891429395
2001,,403496.0,349089.0,752585.0,1.1558542377445293
2001,,150439.0,141098.0,291537.0,1.066202214063984
2001,,216141.0,195533.0,411674.0,1.1053939744186403
2001,,59191.0,32955.2,92146.2,1.7961050152934894
2001,,115155.0,153607.0,268762.0,0.749672866470929
2001,,78207.9,64326.3,142534.2,1.2157997584191846
2001,,267375.0,320981.0,588356.0,0.8329932301288862
2001,,729100.0,1179180.0,1908280.0,0.6183110296986041
2002,,65033.2,72689.5,137722.7,0.894671169838835
2002,,215769.0,198036.0,413805.0,1.0895443252741925
2002,,252393.0,227500.0,479893.0,1.1094197802197803
2002,,56303.5,48886.5,105190.0,1.1517187771675206
2002,,44650.0,33626.8,78276.8,1.3278099611024539
2002,,314636.0,316516.0,631152.0,0.9940603318631601
2002,,615438.0,490022.0,1105460.0,1.2559395292456257
2002,,254097.0,246496.0,500593.0,1.0308362001817473
2002,,416726.0,337194.0,753920.0,1.235864220597045
2002,,162471.0,152126.0,314597.0,1.0680028397512589
2002,,219758.0,194044.0,413802.0,1.1325163365009998
2002,,59701.8,34889.8,94591.6,1.7111534030003037
2002,,123507.0,163501.0,287008.0,0.7553898752912827
2002,,82918.5,67644.0,150562.5,1.2258071669327657
2002,,276219.0,335337.0,611556.0,0.8237057050072017
2002,,693103.0,1200230.0,1893333.0,0.5774751505961357
2003,,71546.0,89084.4,160630.4,0.8031260243095313
2003,,255549.0,234902.0,490451.0,1.0878962290657381
2003,,272824.0,245028.0,517852.0,1.1134400966420164
2003,,65267.0,56216.5,121483.5,1.160993658445474
2003,,52503.6,41592.4,94096.0,1.262336388378646
2003,,370736.0,377037.0,747773.0,0.9832881123072802
2003,,751684.0,604626.0,1356310.0,1.2432214294456407
2003,,299412.0,297348.0,596760.0,1.0069413616368699
2003,,471817.0,382930.0,854747.0,1.2321233645836054
2003,,193817.0,178827.0,372644.0,1.083824031046766
2003,,264798.0,233969.0,498767.0,1.131765319337177
2003,,67479.3,39485.6,106964.9,1.7089597220252448
2003,,155995.0,208512.0,364507.0,0.7481343999386126
2003,,102407.0,84198.7,186605.7,1.2162539326616681
2003,,304111.0,380658.0,684769.0,0.7989087317224385
2003,,724771.0,1303050.0,2027821.0,0.5562111968074901
2004,,86420.4,109384.0,195804.4,0.7900643604183427
2004,,307696.0,286413.0,594109.0,1.0743087778836855
2004,,304528.0,279931.0,584459.0,1.0878680817772952
2004,,75619.9,66886.3,142506.2,1.1305738245350692
2004,,60895.3,50660.9,111556.20000000001,1.202017729649493
2004,,429187.0,448510.0,877697.0,0.9569173485541014
2004,,909237.0,715679.0,1624916.0,1.2704536531042547
2004,,353434.0,355158.0,708592.0,0.9951458224226963
2004,,565675.0,454542.0,1020217.0,1.244494458157882
2004,,253845.0,224463.0,478308.0,1.1308990791355369
2004,,317966.0,283929.0,601895.0,1.1198785611895932
2004,,81749.9,48084.5,129834.4,1.7001299795152283
2004,,182107.0,257591.0,439698.0,0.7069618115539751
2004,,123298.0,100782.0,224080.0,1.2234129110357008
2004,,341558.0,451805.0,793363.0,0.7559854361948186
2004,,818520.0,1525370.0,2343890.0,0.536604233726899
2005,,105832.0,125281.0,231113.0,0.8447569862948092
2005,,335707.0,319768.0,655475.0,1.0498455129969229
2005,,359430.0,331553.0,690983.0,1.0840800716627508
2005,,83561.5,74258.9,157820.4,1.125272526256112
2005,,65232.3,58469.0,123701.3,1.1156732627546222
2005,,448352.0,491814.0,940166.0,0.911629193150256
2005,,977881.0,780444.0,1758325.0,1.2529803547724117
2005,,372928.0,384802.0,757730.0,0.969142572024054
2005,,594905.0,514922.0,1109827.0,1.1553303218739925
2005,,284419.0,261238.0,545657.0,1.088735176352598
2005,,349812.0,310571.0,660383.0,1.1263511403189608
2005,,103752.0,55480.4,159232.4,1.870065825048125
2005,,190982.0,287617.0,478599.0,0.6640149921597124
2005,,130885.0,111580.0,242465.0,1.1730148772181395
2005,,371377.0,482783.0,854160.0,0.7692420818462953
2005,,907158.0,1735060.0,2642218.0,0.522839555980773
2006,,123293.0,139253.0,262546.0,0.8853884655985867
2006,,366743.0,351560.0,718303.0,1.0431875071111616
2006,,389531.0,357649.0,747180.0,1.0891432661631935
2006,,91708.8,85103.3,176812.1,1.0776174366916442
2006,,77284.2,69445.4,146729.59999999998,1.1128771668101847
2006,,495338.0,547716.0,1043054.0,0.9043701480329221
2006,,1122070.0,922343.0,2044413.0,1.2165430864656641
2006,,416188.0,440783.0,856971.0,0.9442015685722907
2006,,649931.0,579574.0,1229505.0,1.1213943344594477
2006,,325465.0,309383.0,634848.0,1.0519808780702236
2006,,399569.0,358495.0,758064.0,1.1145734250129011
2006,,122122.0,64277.6,186399.6,1.8999153670952245
2006,,213341.0,326033.0,539374.0,0.6543540071097097
2006,,147904.0,127652.0,275556.0,1.158650079904741
2006,,427650.0,546602.0,974252.0,0.7823791350928098
2006,,1038270.0,1918080.0,2956350.0,0.5413069319319319
2007,,141099.0,165336.0,306435.0,0.8534076063289302
2007,,431118.0,412012.0,843130.0,1.0463724357542985
2007,,416654.0,389314.0,805968.0,1.0702260899941949
2007,,102840.0,98781.6,201621.6,1.0410845744551616
2007,,90091.7,81756.1,171847.8,1.1019569181993758
2007,,557314.0,632950.0,1190264.0,0.8805024093530295
2007,,1323820.0,1056000.0,2379820.0,1.2536174242424243
2007,,499944.0,509944.0,1009888.0,0.9803900036082394
2007,,714211.0,619737.0,1333948.0,1.152442084303503
2007,,371489.0,356846.0,728335.0,1.0410345078829524
2007,,476787.0,421084.0,897871.0,1.132284769784651
2007,,136371.0,80378.2,216749.2,1.6966167443411273
2007,,248917.0,384955.0,633872.0,0.6466132405086309
2007,,168979.0,153463.0,322442.0,1.1011058040048742
2007,,434957.0,620824.0,1055781.0,0.7006124118912929
2007,,1162980.0,2020400.0,3183380.0,0.5756186893684418
2008,,186965.0,200273.0,387238.0,0.9335507032900091
2008,,473637.0,467637.0,941274.0,1.0128304646552775
2008,,452162.0,417364.0,869526.0,1.0833756624912547
2008,,115699.0,109762.0,225461.0,1.0540897578396895
2008,,96890.3,92160.6,189050.90000000002,1.0513201953980333
2008,,615675.0,717035.0,1332710.0,0.8586400942771273
2008,,1451390.0,1186680.0,2638070.0,1.2230677183402434
2008,,544963.0,563437.0,1108400.0,0.9672119509368394
2008,,782049.0,762631.0,1544680.0,1.0254618550780128
2008,,422007.0,435275.0,857282.0,0.9695181207282753
2008,,541398.0,495043.0,1036441.0,1.0936383304076616
2008,,172517.0,89293.0,261810.0,1.9320327461279159
2008,,277696.0,417049.0,694745.0,0.6658594074077626
2008,,183907.0,168993.0,352900.0,1.0882521761256383
2008,,469388.0,642880.0,1112268.0,0.7301331508213041
2008,,1301110.0,2169490.0,3470600.0,0.5997308123107274
2009,,153884.0,165471.0,319355.0,0.9299756452792333
2009,,369933.0,352181.0,722114.0,1.0504058992393117
2009,,314006.0,329905.0,643911.0,0.951807338476228
2009,,92032.7,81844.3,173877.0,1.1244851504625244
2009,,62859.3,60822.1,123681.4,1.0334944041721676
2009,,482259.0,555390.0,1037649.0,0.8683249608383298
2009,,1127640.0,939132.0,2066772.0,1.2007257765681503
2009,,405350.0,412216.0,817566.0,0.9833436838938808
2009,,580719.0,550530.0,1131249.0,1.0548362487057925
2009,,361614.0,322843.0,684457.0,1.1200924288276344
2009,,431839.0,382268.0,814107.0,1.1296760388000042
2009,,120710.0,68506.1,189216.1,1.7620328700655852
2009,,220848.0,290744.0,511592.0,0.7595960707701621
2009,,131321.0,120056.0,251377.0,1.0938312121010196
2009,,356223.0,483956.0,840179.0,0.7360648488705585
2009,,1056750.0,1605300.0,2662050.0,0.6582881704354326
