year,value,subseries_id,source_id,units,month
1930,-12.6,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1930,-17.2,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1930,-20.1,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1930,-20.2,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1930,-22.1,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1930,-24.0,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1930,-25.9,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1931,-27.0,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1931,-24.3,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1931,-23.7,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1931,-23.0,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1931,-23.9,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1931,-27.9,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1931,-28.6,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1931,-32.2,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1931,-34.0,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1931,-36.7,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1931,-36.9,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1931,-36.1,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1932,-37.9,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1932,-40.6,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1932,-42.4,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1932,-46.0,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1932,-48.7,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1932,-49.6,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1932,-50.6,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1932,-48.9,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1932,-43.9,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1932,-43.1,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1932,-44.9,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1932,-44.2,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1933,-45.1,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1933,-46.8,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1933,-50.4,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1933,-44.5,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1933,-34.5,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1933,-23.8,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1933,-16.4,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1933,-24.0,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1933,-30.0,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1933,-36.8,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1933,-40.2,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1933,-37.8,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1934,-35.4,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1934,-33.1,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1934,-30.7,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1934,-29.1,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1934,-29.3,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1934,-31.1,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1934,-37.7,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1934,-40.3,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1934,-42.0,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1934,-39.6,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1934,-38.9,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1934,-30.2,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1935,-27.0,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1935,-27.1,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1935,-28.8,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1935,-30.6,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1935,-31.4,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1935,-30.0,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1935,-30.9,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1935,-29.4,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1935,-27.1,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1935,-24.1,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1935,-23.4,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1935,-19.5,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1936,-22.9,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1936,-25.4,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1936,-26.3,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1936,-20.1,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1936,-20.2,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1936,-17.9,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1936,-15.0,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1936,-15.1,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1936,-14.4,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1936,-13.8,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1936,-10.8,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1936,-5.5,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1937,-11.1,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1937,-9.7,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1937,-8.3,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1937,-8.4,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1937,-8.5,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1937,-11.8,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1937,-11.9,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1937,-9.7,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1937,-14.6,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1937,-21.6,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1937,-32.5,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1937,-35.6,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1938,-38.7,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1938,-39.7,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1938,-39.8,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1938,-41.4,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1938,-42.2,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1938,-41.5,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1938,-37.1,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
1938,-33.4,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,8
1938,-32.0,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,9
1938,-27.6,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,10
1938,-22.4,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,11
1938,-21.8,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,12
1939,-24.2,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,1
1939,-25.8,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,2
1939,-26.7,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,3
1939,-31.2,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,4
1939,-31.4,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,5
1939,-27.0,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,6
1939,-24.9,S206-A,AYRES_1939_T9_APP_A,percent_deviation_from_trend,7
