year,value,subseries_id,source_id,units,industry_index,x_tv_norm
1947,0.14964046850099075,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,52,0.52
1947,0.14673795941368703,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,53,0.53
1947,0.14383545032638334,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,54,0.54
1947,0.1406104402293792,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,55,0.55
1947,0.13770793114207552,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,56,0.56
1947,0.13480542205477183,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,57,0.57
1947,0.13190291296746812,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,58,0.58
1947,0.12900040388016443,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,59,0.59
1947,0.12609789479286074,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,60,0.6
1947,0.12319538570555703,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,61,0.61
1947,0.12061537762795374,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,62,0.62
1947,0.11771286854065004,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,63,0.63
1947,0.11481035945334633,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,64,0.64
1947,0.11190785036604263,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,65,0.65
1947,0.10932784228843936,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,66,0.66
1947,0.10642533320113566,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,67,0.67
1947,0.10352282411383196,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,68,0.68
1947,0.10094281603622866,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,69,0.69
1947,0.09804030694892496,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,70,0.7
1947,0.09546029887132167,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,71,0.71
1947,0.09255778978401796,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,72,0.72
1947,0.0899777817064147,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,73,0.73
1947,0.087075272619111,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,74,0.74
1947,0.0844952645415077,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,75,0.75
1947,0.081592755454204,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,76,0.76
1947,0.0790127473766007,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,77,0.77
1947,0.07643273929899742,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,78,0.78
1947,0.07385273122139414,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,79,0.79
1947,0.07127272314379085,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,80,0.8
1947,0.06837021405648715,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,81,0.81
1947,0.06579020597888385,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,82,0.82
1947,0.06321019790128057,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,83,0.83
1947,0.06063018982367728,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,84,0.84
1947,0.05805018174607399,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,85,0.85
1947,0.0554701736684707,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,86,0.86
1947,0.05289016559086742,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,87,0.87
1947,0.05031015751326413,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,88,0.88
1947,0.04773014943566083,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,89,0.89
1947,0.04547264236775796,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,90,0.9
1947,0.04289263429015468,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,91,0.91
1947,0.04031262621255138,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,92,0.92
1947,0.0377326181349481,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,93,0.93
1947,0.03547511106704522,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,94,0.94
1947,0.03289510298944193,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,95,0.95
1947,0.03031509491183864,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,96,0.96
1947,0.02805758784393576,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,97,0.97
1947,0.025477579766332473,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,98,0.98
1947,0.023220072698429597,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,99,0.99
1947,0.02064006462082631,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,100,1.0
1947,0.01838255755292343,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,101,1.01
1947,0.016125050485020553,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,102,1.02
1947,0.013545042407417265,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,103,1.03
1947,0.011287535339514388,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,104,1.04
1947,0.00903002827161151,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,105,1.05
1947,0.006450020194008222,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,106,1.06
1947,0.004192513126105343,S903-WRCURVE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,real_wage_productivity_index_dimensionless,107,1.07
1947,1.0,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,0,0.0
1947,0.989,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,1,0.01
1947,0.977,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,2,0.02
1947,0.966,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,3,0.03
1947,0.955,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,4,0.04
1947,0.943,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,5,0.05
1947,0.932,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,6,0.06
1947,0.921,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,7,0.07
1947,0.91,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,8,0.08
1947,0.899,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,9,0.09
1947,0.888,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,10,0.1
1947,0.877,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,11,0.11
1947,0.866,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,12,0.12
1947,0.855,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,13,0.13
1947,0.844,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,14,0.14
1947,0.834,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,15,0.15
1947,0.823,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,16,0.16
1947,0.812,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,17,0.17
1947,0.802,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,18,0.18
1947,0.791,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,19,0.19
1947,0.78,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,20,0.2
1947,0.77,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,21,0.21
1947,0.759,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,22,0.22
1947,0.749,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,23,0.23
1947,0.738,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,24,0.24
1947,0.728,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,25,0.25
1947,0.718,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,26,0.26
1947,0.708,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,27,0.27
1947,0.697,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,28,0.28
1947,0.687,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,29,0.29
1947,0.677,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,30,0.3
1947,0.667,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,31,0.31
1947,0.657,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,32,0.32
1947,0.647,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,33,0.33
1947,0.637,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,34,0.34
1947,0.627,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,35,0.35
1947,0.617,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,36,0.36
1947,0.607,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,37,0.37
1947,0.597,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,38,0.38
1947,0.587,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,39,0.39
1947,0.578,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,40,0.4
1947,0.568,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,41,0.41
1947,0.558,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,42,0.42
1947,0.549,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,43,0.43
1947,0.539,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,44,0.44
1947,0.53,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,45,0.45
1947,0.52,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,46,0.46
1947,0.511,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,47,0.47
1947,0.501,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,48,0.48
1947,0.492,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,49,0.49
1947,0.483,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,50,0.5
1947,0.473,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,51,0.51
1947,0.464,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,52,0.52
1947,0.455,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,53,0.53
1947,0.446,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,54,0.54
1947,0.436,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,55,0.55
1947,0.427,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,56,0.56
1947,0.418,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,57,0.57
1947,0.409,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,58,0.58
1947,0.4,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,59,0.59
1947,0.391,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,60,0.6
1947,0.382,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,61,0.61
1947,0.374,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,62,0.62
1947,0.365,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,63,0.63
1947,0.356,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,64,0.64
1947,0.347,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,65,0.65
1947,0.339,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,66,0.66
1947,0.33,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,67,0.67
1947,0.321,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,68,0.68
1947,0.313,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,69,0.69
1947,0.304,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,70,0.7
1947,0.296,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,71,0.71
1947,0.287,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,72,0.72
1947,0.279,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,73,0.73
1947,0.27,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,74,0.74
1947,0.262,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,75,0.75
1947,0.253,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,76,0.76
1947,0.245,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,77,0.77
1947,0.237,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,78,0.78
1947,0.229,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,79,0.79
1947,0.221,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,80,0.8
1947,0.212,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,81,0.81
1947,0.204,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,82,0.82
1947,0.196,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,83,0.83
1947,0.188,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,84,0.84
1947,0.18,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,85,0.85
1947,0.172,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,86,0.86
1947,0.164,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,87,0.87
1947,0.156,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,88,0.88
1947,0.148,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,89,0.89
1947,0.141,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,90,0.9
1947,0.133,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,91,0.91
1947,0.125,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,92,0.92
1947,0.117,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,93,0.93
1947,0.11,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,94,0.94
1947,0.102,S903-WSHARE-47,SHAIKH_APPENDIX_9_PWT_BOOK2,wage_share_dimensionless,95,0.95
